"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-03","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-11","0.02","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-14","0.05",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-15","0.69",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-18","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-19","0.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-29","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-30","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-10-31","0.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-02","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-05","0.02",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-06","0.91",,,,,,,,,,,,,,,,,,,,
